user_id,username,full_name,email,phone,password,address,city,country,gender,date_of_birth,loyalty_points,is_active,created_at
144,huynhtrang144,Huynh Trang,huynhtrang144@outlook.com,0884498485,password144,169 Tran Hung Dao,Can Tho,Viet Nam,Female,16/11/1991,1860,TRUE,2023-04-12T08:06:51.754
145,hothao145,Ho Thao,hothao145@outlook.com,0899858722,password145,226 Cach Mang Thang 8,Da Nang,Viet Nam,Female,05/06/1981,1838,TRUE,2025-01-18T08:06:51.756
146,tranvan146,Tran Van,tranvan146@yahoo.com,07685191695223,password146,229 Cach Mang Thang 8,Nha Trang,Viet Nam,Female,09/06/1975,522,TRUE,2023-03-04T08:06:51.756
147,dolam147,Do Lam,dolam147@yahoo.com,0755821605,password147,68 Ly Thuong Kiet,Nha Trang,Viet Nam,Male,03/12/1973,3835,TRUE,2023-12-04T08:06:51.756
148,phamanhtuan148,Pham Anh Tuan,phamanhtuan148@outlook.com,0958835029,password148,216 Vo Van Tan,Ha Noi,Viet Nam,Female,11/05/1983,2938,TRUE,2024-05-27T08:06:51.756
149,hoangvandat149,Hoang Van Dat,hoangvandat149@gmail.com,0859732434,password149,93 Nguyen Trai,Ho Chi Minh,Viet Nam,Male,25/02/1990,356,TRUE,2023-04-29T08:06:51.756
150,vulong150,Vu Long,vulong150@outlook.com,0960499556,password150,104 Nguyen Trai,Nha Trang,Viet Nam,Female,18/09/1975,1156,TRUE,2022-03-09T08:06:51.756
151,huynhdat151,Huynh Dat,huynhdat151@yahoo.com,09867872,password151,267 Cach Mang Thang 8,Ho Chi Minh,Viet Nam,Male,16/08/1971,3955,TRUE,2026-01-02T08:06:51.756
152,hoangtrang152,Hoang Trang,hoangtrang152@yahoo.com,0546368324,password152,150 Ly Thuong Kiet,Ho Chi Minh,Viet Nam,Male,01/10/1990,856,TRUE,2023-01-26T08:06:51.756
153,phamtrang153,Pham Trang,phamtrang153@outlook.com,0364486028,password153,222 Tran Hung Dao,Ha Noi,Viet Nam,Male,22/01/1982,4164,TRUE,2023-04-18T08:06:51.756
154,vogiang154,Vo Giang,vogiang154@gmail.com,0712655786,password154,191 Nguyen Trai,Can Tho,Viet Nam,Female,31/05/2002,2110,TRUE,2024-10-09T08:06:51.756
155,phamquanglong155,Pham Quang Long,phamquanglong155@yahoo.com,0733949916,password155,194 Cach Mang Thang 8,Ha Noi,Viet Nam,Female,25/11/1994,2391,TRUE,2023-06-20T08:06:51.756
156,phanhoa156,Phan Hoa,phanhoa156gmail.com,0356921675,password156,167 Hai Ba Trung,Da Nang,Viet Nam,Male,11/05/1995,2772,TRUE,2025-01-12T08:06:51.756
157,nguyenminhvan157,Nguyen Minh Van,nguyenminhvan157@gmail.com,0827042626,password157,43 Hai Ba Trung,Can Tho,Viet Nam,Male,02/04/1982,2201,TRUE,2023-10-03T08:06:51.756
158,lylam158,Ly Lam,lylam158outlook.com,0914603714,password158,72 Tran Hung Dao,Ho Chi Minh,Viet Nam,Male,31/01/2003,4398,TRUE,2022-08-08T08:06:51.756
159,vuthituan159,Vu Thi Tuan,vuthituan159@outlook.com,07767828937401,password159,121 Nguyen Trai,Nha Trang,Viet Nam,Female,22/03/1985,2162,TRUE,2022-03-19T08:06:51.756
160,hoangthilong160,Hoang Thi Long,hoangthilong160@gmail.com,0386294445,password160,54 Vo Van Tan,Ho Chi Minh,Viet Nam,Male,09/08/1978,235,TRUE,2024-10-20T08:06:51.756
161,buivanlong161,Bui Van Long,buivanlong161@gmail.com,0854320581,password161,179 Le Loi,Can Tho,Viet Nam,Female,24/08/1993,1708,TRUE,2024-09-13T08:06:51.756
162,leviet162,Le Viet,leviet162@gmail.com,0767436012,password162,183 Ly Thuong Kiet,Da Nang,Viet Nam,Male,16/04/1997,1665,TRUE,2025-01-16T08:06:51.756
163,tranan163,Tran An,tranan163@outlook.com,0378956519,password163,260 Vo Van Tan,Ho Chi Minh,Viet Nam,Male,04/12/1971,829,FALSE,2025-11-02T08:06:51.756
164,lytuan164,Ly Tuan,lytuan164@yahoo.com,0896759510,password164,6 Ly Thuong Kiet,Ha Noi,Viet Nam,Male,17/10/1992,1540,TRUE,2023-12-15T08:06:51.756
165,phananhduc165,Phan Anh Duc,phananhduc165@outlook.com,0822523640,password165,219 Le Loi,Can Tho,Viet Nam,Female,02/03/1990,447,TRUE,2025-10-13T08:06:51.756
166,phanducviet166,Phan Duc Viet,phanducviet166@gmail.com,0949202550,password166,76 Vo Van Tan,Ha Noi,Viet Nam,Male,05/04/1987,194,TRUE,2023-09-13T08:06:51.756
167,voquanghanh167,Vo Quang Hanh,voquanghanh167@gmail.com,0527002250,password167,286 Ly Thuong Kiet,Da Nang,Viet Nam,Male,08/01/1971,4607,TRUE,2021-12-27T08:06:51.756
168,phamcuong168,Pham Cuong,phamcuong168@yahoo.com,0929683791,password168,132 Nguyen Trai,Ho Chi Minh,Viet Nam,Female,09/04/1983,4789,TRUE,2024-06-15T08:06:51.756
169,vovanson169,Vo Van Son,vovanson169@gmail.com,0970661188,password169,299 Nguyen Trai,Hai Phong,Viet Nam,Male,14/06/1985,4610,TRUE,2023-09-06T08:06:51.756
170,ngotuan170,Ngo Tuan,ngotuan170@outlook.com,0577130108,password170,67 Tran Hung Dao,Ha Noi,Viet Nam,Female,26/06/1995,2093,TRUE,2025-10-26T08:06:51.756
171,ngoanhduc171,Ngo Anh Duc,ngoanhduc171@yahoo.com,0782508707,password171,146 Ly Thuong Kiet,Ho Chi Minh,Viet Nam,Male,20/04/2004,1474,TRUE,2023-12-31T08:06:51.758
172,phamthiminh172,Pham Thi Minh,phamthiminh172@yahoo.com,0732182327,password172,262 Cach Mang Thang 8,Ha Noi,Viet Nam,Male,06/11/1991,3477,TRUE,2022-11-17T08:06:51.758
173,vulong173,Vu Long,vulong173@outlook.com,0790607116,password173,202 Le Loi,Nha Trang,Viet Nam,Female,07/10/1973,2919,TRUE,2024-06-16T08:06:51.758
174,ngoyen174,Ngo Yen,ngoyen174@yahoo.com,0325982608,password174,109 Le Loi,Ho Chi Minh,Viet Nam,Female,07/06/1981,4245,TRUE,2025-02-08T08:06:51.758
175,lyhoa175,Ly Hoa,lyhoa175@,0382110146,password175,39 Ly Thuong Kiet,Hai Phong,Viet Nam,Male,28/06/1981,1244,TRUE,2026-01-03T08:06:51.758
176,phamgiatuan176,Pham Gia Tuan,phamgiatuan176@yahoo.com,0792760522,password176,22 Nguyen Trai,Ha Noi,Viet Nam,Male,22/08/1994,791,TRUE,2025-06-30T08:06:51.758
177,dangthiduc177,Dang Thi Duc,dangthiduc177@gmail.com,0849541410,password177,131 Cach Mang Thang 8,Ha Noi,Viet Nam,Female,14/03/2004,947,TRUE,2022-04-21T08:06:51.758
178,huynhngoctuan178,Huynh Ngoc Tuan,huynhngoctuan178@yahoo.com,07820010288095,password178,160 Nguyen Trai,Nha Trang,Viet Nam,Male,16/06/1993,4844,TRUE,2025-04-20T08:06:51.758
179,hongocnga179,Ho Ngoc Nga,hongocnga179yahoo.com,09841264,password179,173 Tran Hung Dao,Da Nang,Viet Nam,Male,18/04/1979,4522,TRUE,2022-02-18T08:06:51.758
180,voviet180,Vo Viet,voviet180@yahoo.com,0528526319,password180,270 Nguyen Trai,Da Nang,Viet Nam,Female,23/12/1978,2548,TRUE,2023-09-20T08:06:51.758
181,nguyenminhthao181,Nguyen Minh Thao,nguyenminhthao181@outlook.com,0870190954,password181,9 Ly Thuong Kiet,Hai Phong,Viet Nam,Female,27/06/1983,1718,TRUE,2025-12-02T08:06:51.758
182,duongquangbinh182,Duong Quang Binh,duongquangbinh182@outlook.com,0348599383,password182,207 Tran Hung Dao,Can Tho,Viet Nam,Female,18/08/1971,129,TRUE,2022-06-25T08:06:51.758
183,lyanhdat183,Ly Anh Dat,lyanhdat183@gmail.com,0823819523,password183,127 Tran Hung Dao,Hai Phong,Viet Nam,Female,25/08/1998,2966,TRUE,2023-04-13T08:06:51.758
184,huynhlong184,Huynh Long,huynhlong184@gmail.com,0817674223,password184,77 Hai Ba Trung,Da Nang,Viet Nam,Female,12/10/1971,2545,FALSE,2023-09-07T08:06:51.758
185,vuhung185,Vu Hung,vuhung185@outlook.com,0725244787,password185,111 Ly Thuong Kiet,Ha Noi,Viet Nam,Male,20/04/1993,1084,TRUE,2024-05-19T08:06:51.758
186,duongthao186,Duong Thao,duongthao186outlook.com,0587844624,password186,257 Le Loi,Nha Trang,Viet Nam,Male,19/10/1972,452,FALSE,2024-05-27T08:06:51.758
187,dothanhduc187,Do Thanh Duc,dothanhduc187@,0320259356,password187,129 Hai Ba Trung,Can Tho,Viet Nam,Female,05/02/2001,1965,TRUE,2025-10-28T08:06:51.758
188,trannam188,Tran Nam,trannam188@yahoo.com,0762218112,password188,222 Tran Hung Dao,Ha Noi,Viet Nam,Female,28/07/1983,4670,FALSE,2022-05-25T08:06:51.758
189,tranquangdat189,Tran Quang Dat,tranquangdat189@gmail.com,0355894603,password189,287 Vo Van Tan,Can Tho,Viet Nam,Female,16/10/1990,1474,TRUE,2025-01-12T08:06:51.758
190,huynhngoccuong190,Huynh Ngoc Cuong,huynhngoccuong190@outlook.com,0312828994,password190,23 Cach Mang Thang 8,Ho Chi Minh,Viet Nam,Female,07/11/1998,1186,TRUE,2025-04-14T08:06:51.758
191,nguyenvanminh191,Nguyen Van Minh,nguyenvanminh191@outlook.com,0560987739,password191,177 Nguyen Trai,Ha Noi,Viet Nam,Male,26/03/1976,2764,TRUE,2025-06-05T08:06:51.758
192,leminhhieu192,Le Minh Hieu,leminhhieu192outlook.com,0959805249,password192,137 Vo Van Tan,Can Tho,Viet Nam,Female,08/09/1971,2069,TRUE,2023-06-27T08:06:51.758
193,hogialam193,Ho Gia Lam,hogialam193@yahoo.com,0399829622,password193,3 Vo Van Tan,Ho Chi Minh,Viet Nam,Female,02/07/2004,2407,TRUE,2024-04-12T08:06:51.758
194,tranngochieu194,Tran Ngoc Hieu,tranngochieu194@,05202431,password194,12 Ly Thuong Kiet,Can Tho,Viet Nam,Female,08/02/1981,2459,TRUE,2023-09-26T08:06:51.758
195,phanvanminh195,Phan Van Minh,phanvanminh195@,0966264231,password195,122 Le Loi,Da Nang,Viet Nam,Male,25/06/1993,2601,FALSE,2022-11-17T08:06:51.758
196,lethanhvan196,Le Thanh Van,lethanhvan196@outlook.com,05087532712092,password196,4 Le Loi,Da Nang,Viet Nam,Male,15/11/1993,277,TRUE,2023-02-19T08:06:51.758
197,dangminhan197,Dang Minh An,dangminhan197@yahoo.com,0839155295,password197,292 Ly Thuong Kiet,Ha Noi,Viet Nam,Male,23/12/1998,3165,TRUE,2022-09-21T08:06:51.758
198,vothison198,Vo Thi Son,vothison198@outlook.com,0561497660,password198,203 Nguyen Trai,Hai Phong,Viet Nam,Male,08/02/1989,3936,TRUE,2023-05-09T08:06:51.758
199,hoangducphuong199,Hoang Duc Phuong,hoangducphuong199@outlook.com,0525300029,password199,265 Le Loi,Ha Noi,Viet Nam,Female,23/10/2003,4781,TRUE,2024-03-27T08:06:51.760
200,hohanh200,Ho Hanh,hohanh200@outlook.com,0852005359,password200,288 Nguyen Trai,Nha Trang,Viet Nam,Male,09/10/2003,2045,TRUE,2022-10-09T08:06:51.760
201,lethao201,Le Thao,lethao201@gmail.com,0798775919,password201,182 Hai Ba Trung,Nha Trang,Viet Nam,Female,27/01/1980,616,TRUE,2025-02-10T08:06:51.760
202,lythanhthao202,Ly Thanh Thao,lythanhthao202@outlook.com,0354922500,password202,239 Nguyen Trai,Ho Chi Minh,Viet Nam,Male,02/04/1989,1019,TRUE,2023-12-18T08:06:51.760
203,volam203,Vo Lam,volam203@gmail.com,0568299952,password203,235 Cach Mang Thang 8,Can Tho,Viet Nam,Female,12/02/1972,262,TRUE,2023-08-05T08:06:51.760
204,phanminh204,Phan Minh,phanminh204@outlook.com,0336791486,password204,101 Vo Van Tan,Hai Phong,Viet Nam,Male,30/05/1992,4511,TRUE,2023-05-21T08:06:51.760
205,ngominhtrang205,Ngo Minh Trang,ngominhtrang205@gmail.com,05586983850181,password205,27 Hai Ba Trung,Ho Chi Minh,Viet Nam,Male,24/02/2001,2248,TRUE,2024-06-08T08:06:51.760
206,dolam206,Do Lam,dolam206@yahoo.com,0584423281,password206,141 Vo Van Tan,Nha Trang,Viet Nam,Female,04/03/1971,632,TRUE,2021-12-22T08:06:51.764
207,vutrang207,Vu Trang,vutrang207@,0717146256,password207,175 Tran Hung Dao,Nha Trang,Viet Nam,Female,26/04/1985,994,TRUE,2025-06-13T08:06:51.764
208,hoquang208,Ho Quang,hoquang208outlook.com,0344528871,password208,253 Tran Hung Dao,Hai Phong,Viet Nam,Male,15/07/1983,4384,TRUE,2025-01-29T08:06:51.764
209,nguyenduchung209,Nguyen Duc Hung,nguyenduchung209@yahoo.com,0319338251,password209,298 Nguyen Trai,Ho Chi Minh,Viet Nam,Male,02/01/1991,2782,TRUE,2025-07-04T08:06:51.764
210,vuduc210,Vu Duc,vuduc210@yahoo.com,0926974943,password210,164 Ly Thuong Kiet,Nha Trang,Viet Nam,Male,21/12/1982,1584,TRUE,2025-07-20T08:06:51.764
211,vugiatuan211,Vu Gia Tuan,vugiatuan211@yahoo.com,0984519206,password211,22 Cach Mang Thang 8,Ho Chi Minh,Viet Nam,Female,22/06/1981,927,TRUE,2026-01-15T08:06:51.764
212,lyvanhoa212,Ly Van Hoa,lyvanhoa212@outlook.com,0586502515,password212,54 Vo Van Tan,Ho Chi Minh,Viet Nam,Male,09/03/1991,3641,TRUE,2023-06-02T08:06:51.764
213,vuducnam213,Vu Duc Nam,vuducnam213@yahoo.com,0881466489,password213,182 Ly Thuong Kiet,Ha Noi,Viet Nam,Female,03/11/1993,730,TRUE,2024-08-28T08:06:51.764
214,lyducnam214,Ly Duc Nam,lyducnam214@gmail.com,0323434216,password214,151 Tran Hung Dao,Nha Trang,Viet Nam,Male,19/11/1998,353,TRUE,2022-01-24T08:06:51.764
215,phamthiyen215,Pham Thi Yen,phamthiyen215@outlook.com,0764715261,password215,43 Ly Thuong Kiet,Hai Phong,Viet Nam,Male,27/11/1972,4764,FALSE,2024-05-29T08:06:51.764
216,vothidat216,Vo Thi Dat,vothidat216@gmail.com,0597221861,password216,29 Nguyen Trai,Nha Trang,Viet Nam,Female,08/09/1989,2815,TRUE,2022-03-10T08:06:51.764
217,tranduc217,Tran Duc,tranduc217@yahoo.com,0555744172,password217,296 Ly Thuong Kiet,Nha Trang,Viet Nam,Male,17/02/1973,4529,TRUE,2022-07-13T08:06:51.764
218,hoangthanhquang218,Hoang Thanh Quang,hoangthanhquang218@gmail.com,0798196444,password218,258 Vo Van Tan,Can Tho,Viet Nam,Male,22/01/1999,2056,TRUE,2022-01-01T08:06:51.764
219,holong219,Ho Long,holong219@outlook.com,0937183947,password219,243 Nguyen Trai,Can Tho,Viet Nam,Female,25/12/1987,4068,TRUE,2023-06-01T08:06:51.764
220,huynhminhyen220,Huynh Minh Yen,huynhminhyen220@outlook.com,0538307904,password220,17 Cach Mang Thang 8,Da Nang,Viet Nam,Female,05/06/1985,4738,TRUE,2022-09-07T08:06:51.764
221,phanthanhquang221,Phan Thanh Quang,phanthanhquang221@yahoo.com,0947050969,password221,156 Nguyen Trai,Hai Phong,Viet Nam,Female,13/07/1988,4839,TRUE,2023-06-15T08:06:51.764
222,vuhung222,Vu Hung,vuhung222@yahoo.com,0523389982,password222,47 Vo Van Tan,Hai Phong,Viet Nam,Male,29/03/1973,3348,TRUE,2023-08-31T08:06:51.764
223,ngocuong223,Ngo Cuong,ngocuong223@gmail.com,0743208795,password223,288 Vo Van Tan,Ho Chi Minh,Viet Nam,Female,01/06/2004,3548,TRUE,2024-01-30T08:06:51.764
224,dothanhdat224,Do Thanh Dat,dothanhdat224@yahoo.com,0835220694,password224,287 Le Loi,Ho Chi Minh,Viet Nam,Female,28/08/1994,1229,TRUE,2025-04-23T08:06:51.764
225,phangiachau225,Phan Gia Chau,phangiachau225@gmail.com,0952456138,password225,42 Le Loi,Nha Trang,Viet Nam,Female,31/07/1987,4823,FALSE,2025-08-06T08:06:51.764
226,duongtuan226,Duong Tuan,duongtuan226@yahoo.com,0887667796,password226,292 Le Loi,Ho Chi Minh,Viet Nam,Female,10/09/1988,1632,TRUE,2024-02-22T08:06:51.764
227,hoangminhchau227,Hoang Minh Chau,hoangminhchau227@yahoo.com,0751521568,password227,26 Vo Van Tan,Ha Noi,Viet Nam,Male,19/10/1988,4939,TRUE,2024-11-19T08:06:51.764
228,danggiathao228,Dang Gia Thao,danggiathao228@,0591755724,password228,154 Hai Ba Trung,Da Nang,Viet Nam,Female,15/02/1995,3274,FALSE,2023-12-02T08:06:51.764
229,nguyenducdat229,Nguyen Duc Dat,nguyenducdat229@,0763568407,password229,205 Tran Hung Dao,Da Nang,Viet Nam,Female,28/08/1990,4607,TRUE,2023-04-29T08:06:51.764
230,huynhquangtrang230,Huynh Quang Trang,huynhquangtrang230@yahoo.com,0829213642,password230,34 Tran Hung Dao,Nha Trang,Viet Nam,Female,25/02/2003,2228,TRUE,2024-12-09T08:06:51.764
231,trandat231,Tran Dat,trandat231@outlook.com,0869338981,password231,4 Ly Thuong Kiet,Hai Phong,Viet Nam,Male,01/01/1973,640,TRUE,2022-10-18T08:06:51.764
232,duongvan232,Duong Van,duongvan232@yahoo.com,0510939779,password232,191 Vo Van Tan,Can Tho,Viet Nam,Female,24/05/1975,865,TRUE,2025-09-07T08:06:51.764
233,huynhdat233,Huynh Dat,huynhdat233@yahoo.com,0351092359,password233,286 Nguyen Trai,Ho Chi Minh,Viet Nam,Male,26/04/1982,3027,TRUE,2022-09-21T08:06:51.764
234,phamanhhung234,Pham Anh Hung,phamanhhung234@outlook.com,0934391883,password234,22 Hai Ba Trung,Ho Chi Minh,Viet Nam,Male,17/12/1995,4295,TRUE,2022-08-19T08:06:51.764
235,tranphuong235,Tran Phuong,tranphuong235@,0748451151,password235,99 Tran Hung Dao,Ha Noi,Viet Nam,Female,06/03/1994,2851,TRUE,2023-03-10T08:06:51.764
236,nguyennam236,Nguyen Nam,nguyennam236@yahoo.com,03841896,password236,249 Vo Van Tan,Ha Noi,Viet Nam,Female,08/01/1988,3604,TRUE,2023-08-17T08:06:51.764
237,ngoducviet237,Ngo Duc Viet,ngoducviet237@outlook.com,09056158251800,password237,121 Hai Ba Trung,Nha Trang,Viet Nam,Male,06/02/1995,732,TRUE,2025-08-04T08:06:51.764
238,lyhanh238,Ly Hanh,lyhanh238@yahoo.com,0996603551,password238,174 Cach Mang Thang 8,Ha Noi,Viet Nam,Male,04/02/1991,3531,TRUE,2023-09-03T08:06:51.764
239,hoanglam239,Hoang Lam,hoanglam239@gmail.com,0756128157,password239,186 Le Loi,Ho Chi Minh,Viet Nam,Male,07/12/1984,1616,TRUE,2025-01-13T08:06:51.764
240,phamthao240,Pham Thao,phamthao240@yahoo.com,0985511779,password240,192 Le Loi,Da Nang,Viet Nam,Female,01/07/1991,2640,TRUE,2024-01-04T08:06:51.764
241,tranquangduc241,Tran Quang Duc,tranquangduc241@outlook.com,0837794795,password241,88 Vo Van Tan,Ho Chi Minh,Viet Nam,Male,13/11/1980,2789,FALSE,2023-11-12T08:06:51.764
242,tranminhgiang242,Tran Minh Giang,tranminhgiang242@yahoo.com,0896112873,password242,255 Nguyen Trai,Can Tho,Viet Nam,Male,18/11/1997,819,TRUE,2023-05-19T08:06:51.764
243,lehieu243,Le Hieu,lehieu243@gmail.com,0785217910,password243,284 Le Loi,Can Tho,Viet Nam,Female,25/08/1979,3662,FALSE,2025-06-07T08:06:51.764
244,phamthanhhieu244,Pham Thanh Hieu,phamthanhhieu244@yahoo.com,0336464764,password244,268 Tran Hung Dao,Nha Trang,Viet Nam,Female,15/06/1976,4863,TRUE,2023-02-27T08:06:51.764
245,duongthian245,Duong Thi An,duongthian245@,0327745891,password245,229 Nguyen Trai,Da Nang,Viet Nam,Male,02/04/1989,4331,TRUE,2025-11-11T08:06:51.764
246,dobinh246,Do Binh,dobinh246@yahoo.com,0942639107,password246,20 Hai Ba Trung,Ha Noi,Viet Nam,Female,08/12/1997,4842,TRUE,2022-05-21T08:06:51.764
247,phangiason247,Phan Gia Son,phangiason247@yahoo.com,0779667354,password247,228 Cach Mang Thang 8,Can Tho,Viet Nam,Male,24/08/1989,3847,TRUE,2025-01-18T08:06:51.764
248,duongquanglinh248,Duong Quang Linh,duongquanglinh248@outlook.com,0524496169,password248,69 Cach Mang Thang 8,Can Tho,Viet Nam,Male,18/04/1983,3933,TRUE,2022-02-18T08:06:51.764
249,leducvan249,Le Duc Van,leducvan249@yahoo.com,0765695563,password249,245 Hai Ba Trung,Hai Phong,Viet Nam,Male,06/05/1973,1772,TRUE,2022-05-28T08:06:51.764
250,ngothilinh250,Ngo Thi Linh,ngothilinh250@yahoo.com,05367734602503,password250,127 Hai Ba Trung,Nha Trang,Viet Nam,Female,08/07/1976,3097,TRUE,2022-05-15T08:06:51.764
251,dangminhlong251,Dang Minh Long,dangminhlong251@outlook.com,0812251347,password251,183 Hai Ba Trung,Ha Noi,Viet Nam,Male,09/09/1982,2337,TRUE,2022-01-04T08:06:51.764
252,doviet252,Do Viet,doviet252@gmail.com,0552285347,password252,215 Cach Mang Thang 8,Ha Noi,Viet Nam,Female,15/02/1974,1720,TRUE,2026-01-25T08:06:51.764
253,nguyenduchanh253,Nguyen Duc Hanh,nguyenduchanh253outlook.com,0390241676,password253,175 Le Loi,Nha Trang,Viet Nam,Male,09/02/1991,1239,TRUE,2025-04-07T08:06:51.764
254,vugialam254,Vu Gia Lam,vugialam254@gmail.com,0721631999,password254,274 Le Loi,Da Nang,Viet Nam,Female,04/05/1975,4305,FALSE,2025-06-25T08:06:51.764
255,huynhngocan255,Huynh Ngoc An,huynhngocan255@yahoo.com,0315719342,password255,285 Le Loi,Hai Phong,Viet Nam,Male,20/12/1986,2281,TRUE,2022-04-06T08:06:51.764
256,lyvanduc256,Ly Van Duc,lyvanduc256@gmail.com,0551947608,password256,281 Le Loi,Ho Chi Minh,Viet Nam,Male,21/01/2002,3435,TRUE,2025-08-17T08:06:51.769
257,buithicuong257,Bui Thi Cuong,buithicuong257outlook.com,07663044,password257,198 Hai Ba Trung,Nha Trang,Viet Nam,Male,01/12/1970,2963,TRUE,2025-05-12T08:06:51.769
258,buidat258,Bui Dat,buidat258@yahoo.com,0938096685,password258,278 Vo Van Tan,Can Tho,Viet Nam,Female,15/11/1985,1201,TRUE,2025-08-06T08:06:51.769
259,tranhuuhanh259,Tran Huu Hanh,tranhuuhanh259@yahoo.com,0870683382,password259,264 Vo Van Tan,Da Nang,Viet Nam,Female,11/04/1971,220,TRUE,2022-03-06T08:06:51.769
260,hoanglong260,Hoang Long,hoanglong260@gmail.com,0850608334,password260,272 Vo Van Tan,Ho Chi Minh,Viet Nam,Female,13/04/1977,2073,TRUE,2022-10-02T08:06:51.769
261,vominh261,Vo Minh,vominh261@gmail.com,0911572813,password261,181 Le Loi,Hai Phong,Viet Nam,Male,18/06/2001,2559,TRUE,2022-01-30T08:06:51.769
262,hodat262,Ho Dat,hodat262@outlook.com,0521647896,password262,213 Ly Thuong Kiet,Ha Noi,Viet Nam,Male,17/01/1982,3618,TRUE,2024-01-13T08:06:51.769
263,buichau263,Bui Chau,buichau263@outlook.com,0743658174,password263,297 Ly Thuong Kiet,Ho Chi Minh,Viet Nam,Male,05/10/1994,3594,TRUE,2025-08-04T08:06:51.769
264,nguyenquanglam264,Nguyen Quang Lam,nguyenquanglam264@gmail.com,0350805901,password264,105 Le Loi,Ho Chi Minh,Viet Nam,Female,11/01/1978,795,TRUE,2022-05-06T08:06:51.769
265,phanthanhson265,Phan Thanh Son,phanthanhson265@gmail.com,0857970451,password265,175 Le Loi,Ho Chi Minh,Viet Nam,Male,30/11/1979,3166,TRUE,2023-04-15T08:06:51.769
266,ngogiang266,Ngo Giang,ngogiang266@outlook.com,0880125045,password266,292 Vo Van Tan,Hai Phong,Viet Nam,Male,23/04/1996,156,TRUE,2024-04-02T08:06:51.769
267,phananhan267,Phan Anh An,phananhan267@outlook.com,0799344099,password267,133 Vo Van Tan,Can Tho,Viet Nam,Male,12/04/1991,2901,TRUE,2024-12-27T08:06:51.769
268,levanphuong268,Le Van Phuong,levanphuong268@outlook.com,0847893047,password268,19 Tran Hung Dao,Da Nang,Viet Nam,Male,10/08/1977,4361,TRUE,2025-03-14T08:06:51.769
269,buithanhhanh269,Bui Thanh Hanh,buithanhhanh269@outlook.com,0325593605,password269,68 Nguyen Trai,Can Tho,Viet Nam,Male,20/07/1988,3494,TRUE,2023-12-25T08:06:51.769
270,buiyen270,Bui Yen,buiyen270@outlook.com,0761031141,password270,193 Nguyen Trai,Ho Chi Minh,Viet Nam,Male,20/08/2003,1738,TRUE,2022-09-21T08:06:51.769
271,vonga271,Vo Nga,vonga271@outlook.com,0721777914,password271,99 Ly Thuong Kiet,Ho Chi Minh,Viet Nam,Male,09/02/1977,2128,TRUE,2025-11-25T08:06:51.769
272,vuvanhanh272,Vu Van Hanh,vuvanhanh272gmail.com,0548110330,password272,137 Hai Ba Trung,Ho Chi Minh,Viet Nam,Female,10/01/1971,1066,FALSE,2025-11-08T08:06:51.769
273,vothicuong273,Vo Thi Cuong,vothicuong273@yahoo.com,0353434701,password273,13 Nguyen Trai,Hai Phong,Viet Nam,Female,24/02/1980,4562,TRUE,2022-06-20T08:06:51.769
274,tranbinh274,Tran Binh,tranbinh274@yahoo.com,0521466029,password274,182 Hai Ba Trung,Da Nang,Viet Nam,Female,26/04/1974,925,TRUE,2024-10-08T08:06:51.769
275,hoquangchau275,Ho Quang Chau,hoquangchau275@yahoo.com,0755716187,password275,205 Le Loi,Hai Phong,Viet Nam,Female,29/04/1997,3231,FALSE,2023-11-17T08:06:51.769
276,danghoa276,Dang Hoa,danghoa276@outlook.com,0922335330,password276,100 Ly Thuong Kiet,Can Tho,Viet Nam,Male,28/06/1984,1531,TRUE,2024-08-01T08:06:51.769
277,trannam277,Tran Nam,trannam277@gmail.com,0547550555,password277,56 Nguyen Trai,Can Tho,Viet Nam,Male,09/07/1977,2024,TRUE,2023-09-11T08:06:51.769
278,danghung278,Dang Hung,danghung278@gmail.com,07328940851315,password278,161 Ly Thuong Kiet,Da Nang,Viet Nam,Male,04/03/1998,3366,TRUE,2024-01-01T08:06:51.769
279,phamhuuhanh279,Pham Huu Hanh,phamhuuhanh279@outlook.com,0763925588,password279,197 Le Loi,Ha Noi,Viet Nam,Female,24/08/1987,306,FALSE,2026-01-22T08:06:51.769
280,lyviet280,Ly Viet,lyviet280@gmail.com,05960384796698,password280,128 Tran Hung Dao,Nha Trang,Viet Nam,Female,17/05/1975,1257,TRUE,2023-01-18T08:06:51.769
281,voson281,Vo Son,voson281@outlook.com,0399199725,password281,74 Tran Hung Dao,Nha Trang,Viet Nam,Male,21/09/1976,3888,TRUE,2023-02-16T08:06:51.769
282,duongthison282,Duong Thi Son,duongthison282@outlook.com,0934662139,password282,241 Nguyen Trai,Hai Phong,Viet Nam,Female,01/07/1999,2876,FALSE,2024-01-17T08:06:51.769
283,hohoa283,Ho Hoa,hohoa283@,0549514572,password283,117 Nguyen Trai,Hai Phong,Viet Nam,Male,02/11/1998,3671,TRUE,2022-06-30T08:06:51.769
284,nguyenthiyen284,Nguyen Thi Yen,nguyenthiyen284@gmail.com,0728201481,password284,157 Tran Hung Dao,Can Tho,Viet Nam,Male,08/03/1997,2854,TRUE,2024-04-11T08:06:51.769
